ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
921,India,IN,Bharathidasan University,10.676000,78.743000,An. stephensi s.l.,NR,NR,2007,NR,2009,NR,NR,NR,NR,morphology,"Chitra, S, Ravindran, K, Rajkuberan, C, Janagaraj, K and Sivaramakrishnan, S. (2014).  A Survey Report on Baseline Data of Mosquito Distribution in Tree Holes of Discrete Ecosystem During Different Seasonal Patterns.7(2):70-75",https://www.idosi.org/aje/7(2)14/3.pdf," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
405,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1985,SEPTEMBER,1985,SEPTEMBER,house resting inside,69,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
406,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1985,OCTOBER,1985,OCTOBER,house resting inside,39,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
407,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1985,NOVEMBER,1985,NOVEMBER,house resting inside,12,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
408,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1985,DECEMBER,1985,DECEMBER,house resting inside,4,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
409,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,JANUARY,1986,JANUARY,house resting inside,0,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
410,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,FEBRUARY,1986,FEBRUARY,house resting inside,2,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
411,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,MARCH,1986,MARCH,house resting inside,0,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
412,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,APRIL,1986,APRIL,house resting inside,4,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
413,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,MAY,1986,MAY,house resting inside,12,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
414,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,JUNE,1986,JUNE,house resting inside,75,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
415,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,JULY,1986,JULY,house resting inside,104,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
416,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,ADULTS STAGE,1986,AUGUST,1986,AUGUST,house resting inside,36,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
417,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi s.l.,NR,INMATURE STAGES,1985,SEPTEMBER,1986,AUGUST,larval collection,NR,NR,NR,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1055,India,IN,"Murgeshpalya, Bangalore",12.961000,77.656900,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1049,India,IN,"Goraguntepalya, Bangalore",13.027600,77.537500,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1054,India,IN,"Mahalakshmipuram, Bangalore",13.013200,77.548900,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1057,India,IN,"Papareddipalya, Bangalore",12.974900,77.505600,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
291,India,IN,Jagdishpur & Garh Mirakpur villages,29.068000,77.156000,An. stephensi s.l.,NR,ADULTS STAGE,1999,AUGUST,2000,MARCH,"house resting inside, outlet window trap",NR,NR,NR,"Batra, C.P., Raghavendra, K., Adak, T., Singh, O.P., Singh, S.P., Mittal, P.K., Malhotra, M.S., Sharma, R.S. and Subbarao, S.K. (2005).  Evaluation of bifenthrin treated mosquito nets against anopheline and culicine mosquitoes. Indian Journal of Medical Research, 121(1):55-62",https://www.ncbi.nlm.nih.gov/pubmed/15713980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
320,India,IN,"Calangute, Panaji and Porvorim",15.509000,73.805000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MARCH,1999,JULY,"house resting inside, resting outdoors",NR,NR,NR,"Sumodan, P.K., Kumar, A. and Yadav, R.S. (2004).  Resting behavior and malaria vector incrimination of  Anopheles stephensi in Goa, India. Journal of the American Mosquito Control Association, 20(3):317-8",https://www.ncbi.nlm.nih.gov/pubmed/15532935," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
395,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,APRIL,1993,APRIL,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
396,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,MAY,1993,MAY,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
397,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,JUNE,1993,JUNE,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
398,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,JULY,1993,JULY,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
399,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,AUGUST,1993,AUGUST,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
400,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,SEPTEMBER,1993,SEPTEMBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
401,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,OCTOBER,1993,OCTOBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
402,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,NOVEMBER,1993,NOVEMBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
403,India,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi s.l.,NR,INMATURE STAGES,1993,DECEMBER,1993,DECEMBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1042,India,IN,"Basaveshwaranagar, Bangalore",12.988900,77.537600,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1044,India,IN,"Cambridge layout, Bangalore",12.971900,77.626500,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1046,India,IN,"Dollar's Colony, Bangalore",13.041500,77.567700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1056,India,IN,"Padmanabhanagar, Bangalore",12.915500,77.556400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
423,India,IN, Dhorimana village,25.200000,71.432000,An. stephensi s.l.,NR,INMATURE AND ADULT STAGES,1994,NOVEMBER,1994,NOVEMBER,"larval collection, animal shed resting, house resting inside, resting outdoors",0,NR,morphology,"Shukla, R.P., Pandey, A.C. and Mathur, A. (1995).  Investigation of malaria outbreak in Rajasthan. Indian Journal of Malariology, 32(3):119-28",https://www.ncbi.nlm.nih.gov/pubmed/8936294," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
699,India,IN,"Lado Sarai, DDA Flats and Saket",28.525000,77.191000,An. stephensi s.l.,NR,NR,1985,AUGUST,1985,AUGUST,NR,90,NR,NR,"Sharma, V.P., Sharma, G.K., Ansari, M.A., Mittal, P.K., Razdan, R.K. and Batra, C.P. (1986).  Impact of malathion thermal fogging on mosquito populations in Delhi and its place in malaria control. Indian Journal of Malariology, 23(1):65-7",https://www.ncbi.nlm.nih.gov/pubmed/3758441," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
992,India,IN,Jnanabharathi campus,12.941500,77.510000,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1052,India,IN,"Jnanabharathi campus, Bangalore",12.936600,77.499600,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Harisprasad, TPN and Shetty, NJ. (2016).  Ecological variation and resistance levels to propoxur and chlorpyrifos in  Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India. International Journal of Tropical Insect Science, 36(1):48-59",https://www.semanticscholar.org/paper/Ecological-variation-and-resistance-levels-to-and-a-Hariprasad-Shetty/944b3b1a20f23a65d7651fe3e587fc3a61b9fc92," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
203,India,IN,"Anand, Matar & Petlad 'talukas'",22.476000,72.799000,An. stephensi s.l.,NR,INMATURE STAGES,1988,JUNE,1990,JUNE,larval collection,NR,NR,morphology,"Kant, R., Pandey, S.D. and Sharma, R.C. (1992).  Seasonal prevalence and succession of rice field breeding mosquitoes of central Gujarat. Journal of Communicable Diseases, 24(3):164-72",https://www.ncbi.nlm.nih.gov/pubmed/1344947," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
288,India,IN,"Anand, Matar & Petlad talukas (3 villages in each)",22.477000,72.798000,An. stephensi s.l.,NR,INMATURE STAGES,1988,JUNE,1990,JUNE,larval collection,72,NR,morphology,"Kant, R. and Pandey, S.D. (1999).  Breeding preferences of  Anopheles culicifacies in the rice agro-ecosystem in Kheda district, Gujarat. Indian Journal of Malariology, 36(3-4):53-60",https://www.ncbi.nlm.nih.gov/pubmed/11398662," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
693,India,IN,"R. K. Puram Sec. 5,6,8,9 and 12",28.561000,77.183000,An. stephensi s.l.,NR,NR,1985,AUGUST,1985,AUGUST,NR,30,NR,NR,"Sharma, V.P., Sharma, G.K., Ansari, M.A., Mittal, P.K., Razdan, R.K. and Batra, C.P. (1986).  Impact of malathion thermal fogging on mosquito populations in Delhi and its place in malaria control. Indian Journal of Malariology, 23(1):65-7",https://www.ncbi.nlm.nih.gov/pubmed/3758441," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
177,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,JULY,1991,JULY,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
178,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,AUGUST,1991,AUGUST,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
179,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,SEPTEMBER,1991,SEPTEMBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
180,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,OCTOBER,1991,OCTOBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
181,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,NOVEMBER,1991,NOVEMBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
182,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,DECEMBER,1991,DECEMBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
183,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1992,JANUARY,1992,JANUARY,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
184,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1992,FEBRUARY,1992,FEBRUARY,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
